14	65600173:1 
adonis	51918182:1 
adoption	65600173:1 
adores	99975791:2 51918182:1 
advice	73477705:2 65600173:1 
adviser	73477705:2 
affairs	73477705:1 65600173:6 99975791:2 
affections	73237430:1 65600173:6 99975791:2 
affects	65600173:1 
afford	73237430:1 65600173:2 
againtwo	65600173:1 
aggressive	65600173:1 
agreeable	73477705:2 65600173:7 51918182:3 99975791:1 
airily	99975791:1 
ajax	65600173:1 
alcibiade	51918182:2 
alexander	65600173:1 
allno	65600173:1 
aloft	73477705:1 
alonehad	73477705:1 
amazed	99975791:1 
americansand	65600173:1 
anchorage	99975791:1 
androscoggin	65600173:2 
animal	73477705:1 65600173:2 99975791:1 
annoyed	73237430:1 
antiquated	65600173:2 
appreciate	65600173:2 99975791:2 
approving	73477705:1 
ardent	65600173:5 
arguments	65600173:1 
aroma	65600173:2 99975791:2 
arrangement	73477705:1 
artstudent	51918182:5 
aspired	73237430:1 
assimilated	65600173:1 
assistance	65600173:1 99975791:1 
associationa	65600173:1 
assuredly	65600173:2 
assyrian	65600173:1 
atmospheresall	65600173:1 
attitudeperceiving	65600173:1 
attributesa	65600173:1 
audacity	99975791:1 
audible	73477705:1 65600173:1 
availed	65600173:1 
avert	73477705:2 65600173:2 
await	73477705:1 65600173:1 51918182:1 
awaking	65600173:1 
aware	73477705:5 65600173:1 99975791:3 
awfulness	65600173:1 
awkwardly	73477705:1 99975791:1 
bade	65600173:2 
balconies	51918182:1 
bathe	65600173:1 
beautifully	65600173:1 99975791:1 51918182:1 
beauty	73477705:21 73237430:1 65600173:21 51918182:1 99975791:6 
beefsteak	65600173:1 
beings	73237430:1 65600173:1 
belle	51918182:4 
benyonand	99975791:1 
betrayed	51918182:1 
betrays	65600173:1 
betty	73477705:4 
biglow	65600173:1 
birthplace	65600173:1 
bitter	65600173:5 99975791:1 
blackbrowed	65600173:2 
blankets	73477705:1 
blessed	65600173:3 
blew	65600173:1 
blood	73477705:1 65600173:5 
bloomed	65600173:2 
bonaparte	51918182:1 99975791:1 
booknourished	51918182:1 
borrowed	65600173:2 
breaks	65600173:2 
breasts	99975791:1 
breathing	65600173:1 99975791:1 
briefest	65600173:1 
broadened	73477705:1 
brotherinlaws	73477705:1 99975791:2 
brown	65600173:8 99975791:4 
brute	73477705:2 
build	65600173:1 
bunkers	65600173:1 
butter	65600173:1 
buy	73477705:1 
café	51918182:5 
camphor	99975791:1 
candidates	99975791:1 
caste	65600173:1 
categories	65600173:1 
causing	65600173:1 
centuries	65600173:4 
chamber	65600173:8 
chandeliers	99975791:1 
change	73477705:3 73237430:1 65600173:6 99975791:4 
characterised	65600173:3 
charmingly	51918182:1 
charms	73477705:1 65600173:2 99975791:1 51918182:1 
cheapside	73237430:1 
chiefly	73477705:1 65600173:11 99975791:1 
childrenthe	65600173:1 
chintz	51918182:1 
chip	65600173:1 
chosedropped	99975791:1 
christmas	73477705:2 65600173:1 51918182:1 
churchthen	65600173:1 
cicerone	99975791:5 
circle	65600173:7 99975791:1 
clearings	65600173:1 
cloudy	65600173:1 
cluster	65600173:1 99975791:1 
co	65600173:3 
colorit	99975791:1 
come	73477705:33 73237430:9 65600173:23 51918182:17 99975791:21 
comer	65600173:1 
comethey	99975791:1 
comical	73477705:1 99975791:1 
commonwealth	65600173:1 
communication	73477705:1 73237430:1 65600173:1 99975791:1 
compatible	65600173:1 
complacency	73477705:1 99975791:1 
complacent	65600173:1 
complexion	73477705:2 51918182:1 99975791:2 
compose	65600173:1 
composition	73237430:1 65600173:8 
conceits	65600173:5 
conceive	73237430:1 65600173:4 
confers	65600173:1 
confidential	51918182:1 
confined	65600173:2 51918182:1 
confinement	65600173:2 
conforming	65600173:1 
conformity	65600173:2 
congress	65600173:2 
connect	99975791:1 
conscious	73477705:4 65600173:12 51918182:2 99975791:9 
constant	65600173:4 99975791:1 
constructed	65600173:1 
consumed	99975791:1 
contemplated	65600173:1 
contemplator	65600173:1 
continually	65600173:1 
continuing	73477705:1 99975791:1 
continuity	65600173:2 
contrive	65600173:2 
conveniences	73477705:1 
conveniently	65600173:1 
converted	73237430:1 65600173:4 99975791:1 
corners	65600173:1 
corsica	99975791:1 
country	73477705:1 73237430:1 65600173:35 51918182:4 99975791:4 
counts	73477705:1 65600173:2 
cousine	51918182:1 
cows	65600173:1 
crime	73237430:1 65600173:3 99975791:1 
critic	65600173:8 
critically	65600173:1 
cruelty	65600173:1 
crystal	73477705:1 99975791:1 
cultivation	99975791:1 
curse	65600173:2 
curtain	73477705:1 
customs	65600173:2 
cynic	65600173:2 99975791:2 
cynicalhe	65600173:1 
dangerous	73477705:1 99975791:1 
darlings	73477705:1 
dawn	73477705:1 65600173:2 99975791:1 
deadweight	65600173:1 
deceased	65600173:1 
decisive	65600173:1 
deed	65600173:1 
deep	73477705:7 65600173:13 51918182:1 99975791:1 
deepened	73477705:1 65600173:1 99975791:1 
deepest	65600173:2 
deepseated	65600173:2 
defeatthen	99975791:1 
defects	65600173:1 
degree	73477705:3 73237430:2 65600173:25 99975791:5 
delayed	99975791:1 
delivery	65600173:1 
democrats	65600173:4 
demonstrations	51918182:1 
deny	73477705:2 65600173:1 99975791:1 
depress	65600173:1 
describing	65600173:6 
deux	65600173:2 
devised	65600173:1 
diction	65600173:1 
diminutive	65600173:2 51918182:1 
diplomatic	65600173:2 
dire	73477705:1 
directed	73477705:2 65600173:1 51918182:1 
director	65600173:1 
disabled	51918182:1 
disappeared	65600173:1 
disappointments	99975791:1 
disarranged	65600173:2 
discipline	73237430:1 
disclosed	65600173:2 
discovers	99975791:1 
dishonoured	65600173:1 
dismiss	99975791:1 
dispelled	73477705:1 65600173:2 
dissociated	73237430:1 
distinct	99975791:1 
doings	73477705:1 99975791:2 
dole	65600173:1 
dominant	65600173:1 
dontreally	99975791:1 
doormat	99975791:1 
downstairs	73237430:1 
drawn	73477705:3 65600173:4 51918182:1 99975791:3 
dreadfully	51918182:1 
dreading	65600173:1 
dreamed	73477705:1 65600173:4 99975791:1 
dressed	73477705:2 73237430:1 65600173:1 99975791:1 
drooping	99975791:1 
duration	73477705:1 65600173:1 
ear	73477705:1 65600173:3 99975791:1 
easel	73237430:1 
effigies	73477705:1 
effusions	65600173:1 
ehin	51918182:1 
elation	73237430:1 
elegant	65600173:1 99975791:1 
elevate	65600173:1 
ellen	65600173:4 
em	99975791:1 
embarrassing	99975791:1 
embodies	65600173:1 
embroideries	51918182:1 
embryonic	65600173:1 
emphasis	73477705:1 
empirical	65600173:1 
encountered	73477705:4 65600173:4 99975791:1 51918182:2 
endowed	65600173:2 
ends	51918182:1 
enemies	65600173:1 
energy	73477705:1 65600173:2 99975791:1 
englander	65600173:5 
entice	65600173:1 
envy	73237430:2 65600173:2 
episcopal	99975791:1 
episodes	65600173:2 
equipment	65600173:1 
escort	73477705:1 99975791:1 
essential	65600173:5 99975791:1 
europeanised	65600173:1 
event	73477705:3 65600173:9 51918182:1 99975791:4 
evil	65600173:5 
exactitude	65600173:1 
examining	65600173:1 
example	65600173:10 51918182:2 
excited	73477705:1 99975791:2 
excursion	99975791:1 
exercise	73477705:2 65600173:5 
existence	65600173:7 51918182:1 99975791:1 
expected	73477705:4 73237430:2 65600173:5 51918182:2 99975791:6 
expedient	99975791:1 
expeditions	65600173:1 
experienced	65600173:1 
expressive	65600173:1 99975791:1 
exquisiteadmirably	65600173:1 
exquisitely	65600173:1 
extraordinary	73477705:6 73237430:1 65600173:5 99975791:6 
f	65600173:1 
facial	73477705:1 51918182:1 
fact	73477705:8 73237430:1 65600173:42 51918182:2 99975791:14 
faithfully	65600173:1 
fallen	73477705:2 65600173:2 99975791:1 
fanny	73477705:1 
farewell	65600173:3 99975791:1 51918182:1 
fault	65600173:8 99975791:1 
faun	65600173:3 
fear	73477705:4 65600173:4 99975791:2 
femme	73237430:1 
fermentation	65600173:1 
ferry	99975791:1 
feuilletons	73237430:1 
fiddler	65600173:1 
field	73477705:1 65600173:10 
figurepiece	73477705:1 
final	73477705:2 65600173:2 
fired	65600173:1 
fitful	73477705:1 65600173:1 99975791:1 
flatness	65600173:1 
flaw	73477705:1 99975791:1 
flight	73477705:1 65600173:1 
flitted	65600173:1 
fluted	51918182:1 
fonder	73477705:1 65600173:1 
forgive	73477705:1 73237430:1 65600173:3 99975791:2 
forming	65600173:3 
forty	65600173:7 
fortysix	65600173:1 
found	73477705:17 73237430:5 65600173:40 99975791:10 51918182:7 
foundationa	65600173:1 
fountain	51918182:1 99975791:1 
fragment	65600173:3 
freezing	99975791:1 
fuller	73237430:1 65600173:9 99975791:1 
furniture	99975791:1 
futurity	65600173:1 
gallantly	51918182:1 
gallic	65600173:2 
gamed	65600173:1 
generation	65600173:9 
genoa	99975791:6 51918182:1 
genus	65600173:1 
gift	73477705:1 73237430:3 65600173:8 
giggling	73477705:1 
glad	73477705:3 65600173:5 51918182:1 99975791:5 
glasses	73477705:5 
glorious	65600173:1 73237430:1 
goldenheaded	65600173:1 
goldsmiths	65600173:3 
goodby	99975791:1 51918182:1 
goodrichs	65600173:1 
grasped	99975791:1 
gratifying	65600173:1 51918182:1 
greatly	73477705:2 65600173:9 
gressie	99975791:26 
grimmest	65600173:1 
grimwinter	51918182:8 
grin	73477705:1 
groves	65600173:1 
gums	73477705:1 
habitual	73477705:1 99975791:1 
hail	65600173:1 
hamilton	99975791:1 
handful	65600173:1 
handi	65600173:1 
handkerchief	99975791:1 
handle	73477705:1 73237430:1 65600173:1 
happinessit	99975791:1 
hardly	65600173:17 51918182:4 99975791:2 
harsh	73477705:1 99975791:1 
harvard	65600173:2 
hats	65600173:3 
have	73477705:84 73237430:25 65600173:410 99975791:165 51918182:63 
head	73477705:12 65600173:7 73237430:2 51918182:9 99975791:9 
headachewhich	65600173:1 
heap	65600173:1 
heard	73477705:12 73237430:7 65600173:12 99975791:11 51918182:2 
helped	73477705:3 73237430:2 65600173:5 99975791:3 
helps	65600173:4 
herbut	73477705:1 
here	73477705:6 73237430:3 65600173:39 51918182:23 99975791:11 
heresies	65600173:2 99975791:1 
herwas	73237430:1 
hesitates	65600173:2 
hibernian	65600173:1 
hills	65600173:3 99975791:4 
himshe	73237430:1 99975791:1 
his	73477705:105 65600173:828 73237430:52 51918182:56 99975791:241 
holy	65600173:1 
hood	73477705:1 
horace	65600173:1 
housethere	99975791:1 
however	73477705:15 73237430:2 65600173:51 51918182:1 99975791:8 
hoy	99975791:1 
hug	73477705:1 
hutton	65600173:1 
icicles	65600173:1 
idle	65600173:2 99975791:1 
idler	65600173:2 
ignorant	65600173:1 
ignored	65600173:1 
ii	73477705:1 65600173:2 99975791:2 51918182:1 
imaginative	65600173:15 
imbecilethis	65600173:1 
impassioned	65600173:1 
impenetrable	73477705:1 99975791:1 
implanted	65600173:1 
importance	73237430:1 65600173:13 99975791:1 
impressionof	65600173:1 
improved	99975791:2 
impudent	73237430:1 
incivility	65600173:1 
incline	65600173:1 
incoherently	99975791:1 
incomes	99975791:1 
inconsequent	65600173:1 51918182:1 99975791:1 
indignant	65600173:1 99975791:1 
individuals	65600173:2 
induce	65600173:2 
indulgence	73237430:1 99975791:1 
infernally	73477705:1 65600173:1 
infinite	65600173:1 99975791:1 
inflicted	65600173:1 
inhabited	65600173:1 
initiation	65600173:2 
injustice	65600173:4 
inner	65600173:1 
innutritivetaste	99975791:1 
insidiously	73477705:1 99975791:1 
inspectors	65600173:1 
inspire	99975791:1 
instantly	73477705:2 73237430:1 51918182:2 99975791:3 
instead	65600173:1 51918182:2 99975791:4 
instruction	73237430:1 65600173:2 
intellectual	73477705:1 65600173:12 73237430:1 99975791:2 51918182:1 
intereststhe	65600173:1 
interfere	51918182:1 99975791:2 
intervalssome	65600173:1 
intimacyhowever	99975791:1 
intimatei	99975791:1 
intrusted	99975791:1 
invested	65600173:2 
invitations	65600173:1 
irksome	65600173:1 
irritated	65600173:3 51918182:2 
islands	65600173:2 
ita	65600173:2 
ithe	99975791:1 
itsaid	99975791:1 
jackofalltrades	65600173:1 
january	65600173:1 
jars	65600173:1 
jealousies	65600173:1 
jeu	73237430:1 
jewels	73477705:2 73237430:1 99975791:1 
jocular	73477705:1 65600173:1 
jointstock	65600173:1 
junction	65600173:1 
juncture	51918182:1 
kingsley	65600173:1 
knapsack	65600173:1 
knot	99975791:3 
labourer	65600173:1 
ladies	65600173:3 51918182:5 99975791:8 
lads	65600173:4 
lamp	73237430:1 65600173:1 51918182:1 
landlegs	51918182:1 
language	65600173:4 73237430:1 99975791:1 
languid	65600173:1 51918182:1 
latewith	99975791:1 
latitude	65600173:1 
laughter	73477705:2 65600173:1 
law	73477705:1 65600173:1 99975791:2 
leaveto	65600173:1 
leg	73477705:1 
lenses	73477705:2 
liberally	99975791:1 
lifelong	65600173:2 
likeliest	99975791:1 
likely	65600173:3 99975791:6 
live	73477705:4 73237430:4 65600173:20 99975791:10 
liverpool	65600173:6 
ll	99975791:2 
loathing	99975791:1 
london	73477705:10 73237430:1 65600173:9 99975791:1 
long	73477705:9 65600173:48 73237430:7 99975791:25 51918182:11 
longest	65600173:3 
loose	99975791:1 
lost	73477705:7 65600173:10 73237430:1 51918182:2 99975791:9 
loveable	65600173:1 
lovelier	73477705:1 
lovingly	65600173:2 99975791:1 
loyalty	65600173:4 
lunar	65600173:1 
luxuriant	73477705:1 65600173:1 
lx	65600173:1 
lxii	65600173:1 
lxxxvii	65600173:1 
magazine	65600173:7 
magdalens	73477705:1 
magna	99975791:2 
magnificently	65600173:1 
manhood	65600173:6 
manifestly	65600173:1 
manliness	65600173:1 
mannerism	65600173:1 
marbles	65600173:1 99975791:1 
marched	73477705:1 
me	73477705:194 73237430:62 65600173:90 51918182:116 99975791:62 
meantit	99975791:1 
measure	65600173:15 99975791:3 
mellow	51918182:1 
memorythat	99975791:1 
merest	65600173:1 
metaphor	73477705:1 
mezzotint	51918182:1 
midday	65600173:1 
mildhued	51918182:1 
mingled	73477705:1 65600173:9 
ministers	65600173:1 51918182:5 
misadventures	65600173:1 
miserychere	51918182:1 
misled	73477705:1 
miss	73477705:13 73237430:1 65600173:11 99975791:20 51918182:38 
moment	73477705:23 65600173:9 73237430:5 51918182:29 99975791:38 
morris	65600173:1 
mostly	73477705:1 
multiply	65600173:2 
munich	73477705:1 
murmur	65600173:3 99975791:1 
musicians	65600173:1 
myself	73477705:14 73237430:7 65600173:27 51918182:9 99975791:4 
nearest	73477705:1 65600173:3 99975791:2 
needlessly	65600173:2 
neednt	73237430:1 99975791:2 
negligible	73477705:1 
nightlingered	99975791:1 
nightwatcher	65600173:1 
noble	73477705:2 65600173:2 
nobleman	73477705:1 65600173:1 
none	73477705:7 73237430:1 65600173:18 99975791:10 
northern	65600173:5 
notified	99975791:1 
nowhere	73477705:1 65600173:3 
numbered	65600173:3 
obliged	73477705:3 73237430:2 65600173:7 99975791:3 
obscurest	65600173:2 
observant	65600173:2 51918182:2 
occidental	65600173:1 
occupants	65600173:1 
occurrences	65600173:1 
odds	51918182:1 
odours	65600173:1 
ofcure	99975791:1 
offend	73237430:1 
offhand	65600173:1 99975791:1 
office	65600173:10 99975791:1 
oftcited	73477705:1 
often	73477705:1 73237430:3 65600173:26 99975791:11 51918182:2 
ofthe	65600173:1 
oldit	99975791:1 
omissions	65600173:1 
onerously	99975791:1 
only	73477705:39 73237430:21 65600173:63 51918182:18 99975791:55 
operated	73477705:2 65600173:1 
opposed	65600173:3 51918182:1 
order	73477705:2 65600173:7 73237430:1 99975791:3 51918182:2 
ourselves	65600173:10 
outline	65600173:1 
outpractically	73477705:1 
outward	65600173:4 
over	73477705:24 73237430:3 65600173:33 99975791:30 51918182:9 
overcome	65600173:1 
paid	73477705:2 73237430:4 65600173:6 99975791:3 
paint	73477705:4 
palace	65600173:1 99975791:3 
paltry	65600173:1 
paragon	65600173:1 
paragraph	65600173:6 
parsons	65600173:1 
particulars	65600173:2 
partly	73477705:1 65600173:8 99975791:3 
pas	73237430:1 
passionatecould	65600173:1 
patrimonial	65600173:1 
peace	73477705:2 
pecuniary	73477705:3 65600173:1 
peep	65600173:1 
perished	99975791:1 
permanent	65600173:4 
perpetrated	73237430:1 
personage	73477705:1 65600173:3 73237430:2 99975791:1 
perverse	51918182:1 
petticoats	73237430:1 99975791:1 
phases	65600173:4 
physically	65600173:1 
pierce	65600173:19 
pigeonholed	65600173:1 
pincenez	73477705:4 
pitiably	73477705:1 
places	73477705:3 73237430:2 65600173:2 99975791:2 51918182:1 
plank	99975791:1 
planted	65600173:1 
plate	73237430:1 51918182:2 
platonic	99975791:1 
play	65600173:8 73237430:1 99975791:1 
playing	73477705:3 65600173:3 
plenitude	99975791:1 
poe	65600173:2 
poetic	65600173:3 
polemical	65600173:1 
ponderable	65600173:1 
poorpoor	65600173:1 
postoffice	65600173:1 
pottering	99975791:1 
pounced	73477705:1 
powerful	73477705:1 65600173:4 
praise	73477705:1 65600173:3 99975791:1 
precious	73477705:1 65600173:2 99975791:3 
prefer	65600173:2 51918182:3 
preliminary	73477705:1 
preoccupation	65600173:1 
presbyterian	65600173:1 
pretentious	65600173:1 51918182:1 
primordialantecedent	51918182:1 
princes	73237430:1 51918182:1 
problems	65600173:2 
procure	51918182:1 
productions	73237430:1 65600173:14 
prominent	65600173:1 
promoted	99975791:1 
prompt	65600173:1 99975791:1 
promptest	51918182:1 
properhis	65600173:1 
prospect	73237430:1 65600173:5 99975791:4 51918182:1 
protector	65600173:1 
proved	73477705:1 65600173:3 51918182:2 99975791:4 
pump	65600173:1 
pure	73237430:1 65600173:5 99975791:1 
purposeso	65600173:1 
queer	73477705:4 73237430:2 65600173:2 51918182:3 99975791:4 
queerest	73237430:2 
quicken	65600173:1 
quickly	73477705:3 65600173:1 51918182:2 99975791:6 
quincetrees	51918182:3 
quite	73477705:16 65600173:19 73237430:6 99975791:12 51918182:3 
r	65600173:5 
rain	73477705:1 
raised	73477705:1 65600173:1 51918182:2 
reached	73477705:5 73237430:1 65600173:5 99975791:2 
realistic	65600173:3 
realshe	73237430:1 
reappear	73477705:1 65600173:1 
rear	73477705:1 
reasoning	73477705:1 
rebuke	99975791:1 
receded	99975791:1 
receives	65600173:1 
receptacle	65600173:1 
recital	65600173:1 
reckless	73477705:1 99975791:1 
reconnoitre	51918182:1 
recrimination	65600173:1 
reddening	73477705:1 
reformation	65600173:1 
reformer	65600173:1 
refreshed	65600173:2 
refuge	65600173:1 
refuse	73477705:1 65600173:1 99975791:2 
region	65600173:6 
regrets	65600173:1 
regretted	65600173:3 
rejoined	73477705:5 73237430:2 99975791:3 51918182:4 
relates	65600173:3 
relationship	73477705:1 
relative	73237430:1 65600173:4 
reminiscences	73477705:2 65600173:2 
repentances	99975791:1 
report	73477705:1 99975791:3 
republic	65600173:4 
resemblein	73477705:1 
respect	65600173:5 
respectsspectator	65600173:1 
responsibilities	65600173:1 
resting	99975791:1 
restorer	65600173:1 
restrict	99975791:1 
retained	65600173:1 
reticence	65600173:1 51918182:1 
retiring	65600173:1 
reverberation	65600173:2 
reverse	65600173:2 
rewrote	65600173:2 
rhadamanthus	73237430:1 
ride	65600173:2 
ring	73477705:1 
ripe	65600173:1 99975791:1 
riper	65600173:1 
roamed	65600173:1 99975791:1 
robinson	65600173:1 
rocks	65600173:1 51918182:1 
romeo	99975791:1 
roof	73477705:1 65600173:2 
rosythan	99975791:1 
rotatory	65600173:1 
round	73477705:10 65600173:3 51918182:8 99975791:8 
rowing	65600173:1 
ruddy	73237430:1 
rude	73477705:1 65600173:2 73237430:1 99975791:1 
rudimentary	51918182:1 
ruminating	99975791:1 
rummaged	65600173:1 
runs	73477705:1 
rush	73477705:1 73237430:1 65600173:2 
rustyjointed	65600173:1 
sabbaths	65600173:2 
sacred	65600173:3 51918182:1 
sad	73477705:1 65600173:3 99975791:2 51918182:1 
